Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Departure Delay in Minutes,Arrival Delay in Minutes,Seat Comfort,Departure/Arrival Time Convenient,Food and Drink,Gate Location,Inflight Wifi Service,Inflight Entertainment,Online Support,Ease of Online Booking,On-board Service,Leg Room Service,Baggage Handling,Check-in Service,Cleanliness,Online Boarding,Satisfaction
Male,Loyal,69,Personal,Eco,2338,11.0,0.0,1,5,1,2,3,1,3,3,2,2,5,5,3,3,Dissatisfied
Female,Disloyal,26,Business,Eco,2100,7.0,0.0,4,3,4,3,3,4,3,3,5,1,1,4,1,3,Dissatisfied
Male,Loyal,41,Business,Business,1290,0.0,0.0,3,5,4,5,4,4,3,3,3,3,3,1,3,4,Dissatisfied
Male,Loyal,13,Personal,Eco,1636,1.0,0.0,5,4,5,1,2,5,2,2,5,3,5,4,5,2,Satisfied
Male,Loyal,50,Business,Business,647,0.0,0.0,2,2,2,2,5,5,4,5,5,5,5,3,5,4,Satisfied
Male,Loyal,37,Business,Eco Plus,1384,0.0,0.0,5,1,1,1,5,5,5,5,4,4,5,1,3,5,Satisfied
Male,Disloyal,23,Business,Eco,2398,66.0,75.0,1,1,1,2,4,1,4,4,5,3,5,5,5,4,Dissatisfied
Female,Disloyal,27,Business,Eco,1762,82.0,88.0,3,3,3,4,4,3,4,4,1,3,3,3,4,4,Dissatisfied
Female,Loyal,27,Business,Eco,3211,7.0,53.0,1,5,5,5,1,1,1,1,3,5,1,4,2,1,Dissatisfied
Female,Loyal,67,Personal,Eco,126,0.0,0.0,4,3,4,4,3,3,4,2,2,4,2,4,2,2,Dissatisfied
Female,Loyal,53,Personal,Eco,1195,0.0,9.0,5,1,1,1,2,1,5,5,5,5,5,2,5,2,Satisfied
Male,Loyal,40,Personal,Eco,1766,0.0,3.0,2,4,2,3,4,2,4,4,4,4,5,3,4,4,Dissatisfied
Male,Loyal,16,Business,Business,1988,2.0,0.0,1,1,1,1,4,4,4,4,5,3,3,4,5,4,Satisfied
Female,Loyal,56,Personal,Eco,505,0.0,0.0,3,3,3,3,5,5,5,5,5,5,5,5,5,3,Satisfied
Male,Loyal,50,Business,Business,77,0.0,0.0,2,2,2,2,3,5,2,4,4,4,5,4,4,2,Satisfied
Male,Loyal,41,Business,Business,3556,86.0,84.0,5,5,4,5,3,5,4,3,3,3,3,4,3,5,Satisfied
Female,Loyal,41,Business,Business,2708,4.0,0.0,1,5,1,1,5,4,4,1,4,3,5,4,4,4,Satisfied
Male,Loyal,34,Business,Business,3938,1.0,0.0,5,5,5,5,2,5,5,4,4,4,4,3,4,5,Satisfied
Female,Loyal,24,Business,Eco,1556,21.0,18.0,1,2,3,3,1,1,3,1,1,5,3,3,3,1,Dissatisfied
Female,Loyal,52,Business,Business,1748,1.0,1.0,3,3,3,3,4,4,4,4,4,4,4,4,4,3,Satisfied
Female,Loyal,60,Personal,Eco,477,0.0,5.0,3,2,2,2,4,5,4,3,3,3,3,1,3,5,Satisfied
Female,Loyal,17,Business,Business,1652,0.0,1.0,3,3,3,3,4,4,4,4,3,2,4,4,4,4,Satisfied
Female,Loyal,49,Business,Business,3899,3.0,0.0,3,3,3,3,2,5,5,3,3,4,3,3,3,4,Satisfied
Female,Disloyal,35,Business,Business,2132,35.0,14.0,2,2,2,3,2,2,2,2,2,1,4,3,4,2,Dissatisfied
Female,Loyal,55,Business,Business,3046,1.0,0.0,3,1,1,1,4,3,3,3,3,3,3,4,3,2,Dissatisfied
Male,Loyal,36,Business,Eco,1104,0.0,0.0,3,2,5,2,3,3,3,3,3,5,3,2,4,3,Dissatisfied
Female,Loyal,29,Personal,Business,2282,0.0,4.0,5,4,5,5,4,5,1,4,5,4,4,4,4,4,Satisfied
Female,Loyal,18,Personal,Eco,3194,0.0,0.0,2,2,2,2,5,5,4,4,4,5,4,5,4,5,Satisfied
Male,Loyal,54,Personal,Business,414,0.0,0.0,3,3,3,4,2,3,4,5,5,3,5,3,5,3,Dissatisfied
Male,Loyal,38,Business,Business,3172,0.0,14.0,1,1,1,1,4,2,1,2,2,2,2,5,2,5,Satisfied
Male,Loyal,51,Business,Business,3917,2.0,0.0,4,4,1,4,5,5,4,5,5,4,5,3,5,3,Satisfied
Female,Loyal,59,Personal,Eco,1178,0.0,0.0,5,5,4,4,5,5,5,5,2,2,4,5,4,5,Satisfied
Male,Loyal,60,Business,Business,2194,60.0,98.0,4,4,4,4,3,4,4,5,5,5,5,3,5,4,Satisfied
Female,Loyal,26,Business,Business,3284,0.0,0.0,5,2,5,5,5,5,5,5,2,5,1,5,5,5,Satisfied
Female,Loyal,13,Personal,Eco,1780,1.0,0.0,4,4,4,4,3,4,4,5,5,5,5,5,5,5,Satisfied
Male,Loyal,50,Personal,Eco,3467,88.0,42.0,3,3,2,4,3,2,3,3,2,4,4,4,3,3,Dissatisfied
Male,Loyal,67,Business,Business,2130,0.0,5.0,2,2,2,2,2,4,4,2,2,2,2,4,2,2,Dissatisfied
Male,Loyal,60,Business,Business,3471,0.0,8.0,1,4,4,4,2,3,3,1,1,1,1,2,1,3,Dissatisfied
Female,Disloyal,37,Business,Eco,1693,0.0,0.0,2,1,2,4,3,2,3,3,4,5,4,4,3,3,Dissatisfied
Female,Loyal,60,Business,Eco,772,0.0,0.0,2,5,3,5,2,3,2,2,2,2,2,4,2,3,Dissatisfied
Female,Loyal,48,Business,Business,1517,0.0,0.0,2,2,2,2,4,4,5,3,3,4,3,4,3,5,Satisfied
Female,Loyal,59,Business,Business,3342,19.0,9.0,3,4,4,4,3,2,2,3,3,3,3,3,3,3,Dissatisfied
Male,Disloyal,24,Business,Eco,1785,0.0,0.0,3,2,3,3,3,3,3,3,3,1,4,1,4,3,Dissatisfied
Male,Loyal,26,Business,Eco,2412,0.0,6.0,3,3,5,5,3,3,3,3,3,1,1,2,1,3,Dissatisfied
Female,Loyal,59,Business,Eco,468,0.0,0.0,4,5,5,5,4,3,4,4,4,4,4,2,4,3,Dissatisfied
Female,Loyal,60,Business,Business,1979,85.0,80.0,2,2,2,2,3,5,4,3,3,3,3,5,3,4,Satisfied
Male,Loyal,32,Personal,Eco Plus,3737,28.0,31.0,1,4,1,4,3,1,3,3,3,3,4,1,3,3,Dissatisfied
Male,Loyal,51,Business,Business,443,0.0,0.0,5,5,5,5,2,5,5,4,4,5,4,3,4,3,Satisfied
Female,Loyal,54,Business,Business,1724,8.0,8.0,5,5,5,5,4,1,2,5,5,5,4,2,5,4,Satisfied
Female,Disloyal,36,Business,Eco,1469,0.0,0.0,3,3,4,4,2,4,2,2,3,3,1,1,5,2,Dissatisfied
Female,Loyal,39,Business,Business,3743,25.0,7.0,1,1,2,1,5,4,4,5,5,5,5,5,5,3,Satisfied
Female,Loyal,55,Personal,Eco,313,11.0,11.0,1,1,5,1,3,5,5,4,4,4,4,3,4,3,Satisfied
Male,Disloyal,16,Business,Eco,1340,0.0,0.0,1,2,1,3,5,1,4,5,2,3,4,2,3,5,Dissatisfied
Male,Disloyal,37,Business,Business,2571,77.0,70.0,4,4,4,2,4,4,4,4,5,4,5,5,5,4,Dissatisfied
Male,Loyal,60,Personal,Business,365,1.0,15.0,1,5,1,2,4,4,5,5,5,1,5,4,5,3,Dissatisfied
Female,Loyal,60,Business,Business,3445,0.0,0.0,5,3,5,5,3,4,5,5,5,5,5,4,5,5,Satisfied
Female,Loyal,48,Business,Business,510,1.0,0.0,1,1,1,1,2,4,5,4,4,4,4,3,4,4,Satisfied
Male,Loyal,25,Business,Eco,2558,0.0,0.0,4,3,3,3,4,4,3,4,4,4,2,5,3,4,Satisfied
Male,Loyal,23,Personal,Eco,2663,0.0,17.0,2,4,2,4,1,2,1,1,4,2,4,4,4,1,Dissatisfied
Female,Loyal,46,Personal,Eco,1090,0.0,0.0,4,4,4,3,1,3,3,5,5,4,5,4,5,5,Dissatisfied
Male,Loyal,60,Personal,Eco,1630,7.0,0.0,3,5,3,4,1,3,3,1,5,2,2,4,3,1,Dissatisfied
Male,Loyal,32,Personal,Eco,2351,5.0,1.0,5,2,5,3,3,5,5,3,3,4,2,1,3,3,Satisfied
Female,Loyal,10,Personal,Eco,1830,0.0,0.0,1,1,1,1,5,5,5,5,4,4,5,1,1,5,Satisfied
Male,Disloyal,26,Business,Business,1382,0.0,0.0,2,5,3,2,2,3,4,2,5,4,5,3,4,2,Dissatisfied
Male,Loyal,61,Business,Eco,1884,0.0,0.0,2,2,3,2,2,2,2,2,2,2,3,1,4,2,Dissatisfied
Male,Loyal,64,Personal,Eco,3324,0.0,0.0,1,5,1,3,2,1,2,2,3,5,4,4,4,2,Dissatisfied
Male,Disloyal,28,Business,Business,1951,6.0,31.0,5,5,5,5,3,5,4,3,3,2,4,5,4,3,Satisfied
Male,Loyal,52,Business,Business,1875,0.0,0.0,3,3,3,3,5,4,5,3,3,3,3,3,3,4,Satisfied
Male,Loyal,29,Business,Business,4168,0.0,0.0,2,2,2,2,4,4,4,4,5,5,4,4,3,4,Satisfied
Female,Disloyal,22,Business,Business,1219,1.0,13.0,5,4,5,2,2,5,4,2,4,5,4,5,4,2,Satisfied
Female,Loyal,48,Business,Business,2108,95.0,77.0,1,1,1,1,2,5,4,5,5,5,5,3,5,4,Satisfied
Male,Loyal,54,Business,Business,2433,0.0,0.0,1,1,1,1,2,5,5,5,5,5,5,5,5,5,Satisfied
Female,Loyal,60,Business,Business,428,4.0,0.0,4,4,4,4,4,4,5,4,4,3,4,5,4,3,Satisfied
Male,Loyal,46,Business,Eco,2540,67.0,113.0,2,4,3,4,2,2,2,2,3,5,2,1,2,2,Dissatisfied
Male,Loyal,30,Personal,Eco,1393,38.0,38.0,4,2,4,4,3,4,4,3,3,5,3,4,3,3,Dissatisfied
Male,Loyal,59,Business,Business,2710,0.0,0.0,5,5,5,5,4,1,5,5,5,5,5,3,5,2,Satisfied
Male,Disloyal,30,Business,Business,1608,0.0,0.0,2,2,2,2,2,2,2,2,3,4,4,3,5,2,Dissatisfied
Male,Loyal,51,Personal,Eco,1318,0.0,0.0,2,2,2,4,5,2,5,5,4,2,4,2,3,5,Dissatisfied
Female,Loyal,70,Personal,Eco,438,6.0,0.0,4,4,4,4,3,4,4,2,2,4,3,3,2,4,Satisfied
Female,Loyal,43,Personal,Eco Plus,314,112.0,98.0,1,1,1,1,3,4,4,2,2,2,2,5,2,5,Satisfied
Male,Loyal,59,Personal,Eco,2756,0.0,0.0,3,5,3,3,3,3,3,3,3,2,4,3,5,3,Dissatisfied
Male,Loyal,26,Business,Business,2408,11.0,13.0,2,2,2,2,4,4,4,4,4,3,5,4,5,4,Satisfied
Male,Loyal,47,Business,Business,2021,0.0,2.0,5,5,5,5,2,4,5,4,4,4,4,3,4,5,Satisfied
Male,Loyal,67,Business,Business,2661,6.0,3.0,2,2,2,2,2,3,3,2,2,2,2,2,2,2,Dissatisfied
Male,Loyal,50,Business,Business,240,0.0,0.0,2,4,4,4,5,4,3,2,2,2,2,1,2,1,Dissatisfied
Male,Loyal,41,Business,Business,2536,29.0,33.0,3,2,4,4,3,4,4,3,3,3,3,1,3,4,Dissatisfied
Female,Loyal,51,Business,Business,811,14.0,15.0,3,3,3,3,4,4,4,2,2,3,2,3,2,3,Satisfied
Female,Loyal,30,Business,Eco Plus,2256,0.0,0.0,4,2,2,2,4,4,4,4,2,3,5,4,1,4,Satisfied
Male,Loyal,46,Business,Business,1835,0.0,0.0,3,4,1,1,4,4,3,3,3,3,3,1,3,1,Dissatisfied
Male,Loyal,63,Business,Business,1044,3.0,0.0,1,5,5,5,2,3,4,1,1,1,1,2,1,1,Dissatisfied
Male,Loyal,13,Business,Business,3179,1.0,0.0,5,5,5,5,4,4,4,4,3,2,5,3,5,4,Satisfied
Female,Loyal,44,Personal,Eco,306,0.0,0.0,4,5,4,1,5,5,5,2,2,4,2,5,2,4,Dissatisfied
Female,Loyal,41,Business,Eco,2272,11.0,8.0,4,4,4,4,4,4,4,4,4,5,1,5,4,4,Satisfied
Male,Loyal,12,Personal,Eco,2419,0.0,0.0,4,3,4,4,4,4,4,4,4,5,1,2,1,4,Dissatisfied
Male,Loyal,60,Personal,Eco,1791,0.0,0.0,3,5,3,5,4,3,4,4,4,2,5,3,5,4,Dissatisfied
Male,Loyal,41,Personal,Eco,1905,0.0,72.0,3,3,3,3,3,3,3,3,4,2,4,3,4,3,Dissatisfied
Male,Loyal,39,Business,Business,2598,0.0,0.0,2,2,2,2,5,5,5,5,5,5,5,5,5,5,Satisfied
Male,Loyal,33,Personal,Eco,1212,6.0,0.0,2,1,2,2,2,2,2,2,4,3,2,2,2,2,Dissatisfied
Male,Loyal,52,Business,Business,400,0.0,0.0,3,5,3,3,4,4,3,3,3,3,3,3,3,4,Dissatisfied
Female,Disloyal,22,Business,Eco,1629,1.0,0.0,3,2,3,4,2,3,2,2,3,1,4,4,3,2,Dissatisfied
Female,Disloyal,37,Business,Eco,2109,1.0,0.0,2,2,2,3,1,2,1,1,3,2,3,4,4,1,Dissatisfied
Female,Loyal,41,Business,Eco,2196,0.0,13.0,1,4,4,4,1,1,1,1,2,4,1,3,2,1,Dissatisfied
Male,Disloyal,35,Business,Business,2808,0.0,0.0,3,3,3,1,4,3,1,4,5,4,4,5,5,4,Dissatisfied
Female,Loyal,48,Business,Business,2283,3.0,19.0,5,5,5,5,4,4,4,5,5,5,5,4,5,3,Satisfied
Female,Loyal,28,Business,Business,5006,14.0,0.0,2,2,2,2,4,4,4,5,2,3,5,4,4,4,Satisfied
Female,Disloyal,38,Business,Business,1571,1.0,0.0,1,1,1,3,1,1,4,1,3,4,5,4,5,1,Dissatisfied
Male,Disloyal,29,Business,Business,1926,22.0,22.0,5,5,5,3,4,5,4,4,3,3,4,3,5,4,Satisfied
Female,Loyal,48,Business,Business,401,0.0,0.0,5,5,5,5,2,5,5,5,5,5,5,4,5,4,Satisfied
Male,Loyal,27,Personal,Eco,1813,0.0,0.0,4,4,4,2,2,4,2,2,5,5,5,3,5,2,Dissatisfied
Male,Loyal,57,Personal,Eco,2172,0.0,0.0,2,4,2,2,4,2,4,4,5,2,4,3,5,4,Dissatisfied
Male,Loyal,65,Personal,Eco,3095,3.0,0.0,3,5,3,3,2,3,2,2,3,5,5,4,4,2,Dissatisfied
Male,Loyal,59,Personal,Eco,2368,13.0,0.0,3,4,3,3,5,3,5,5,5,3,5,5,4,5,Dissatisfied
Male,Loyal,40,Business,Business,370,33.0,26.0,1,1,1,1,4,4,4,5,5,5,5,5,5,3,Satisfied
Male,Loyal,55,Personal,Eco Plus,1768,0.0,0.0,2,4,2,4,4,2,4,4,2,4,4,1,2,4,Dissatisfied
Male,Loyal,30,Business,Eco Plus,2458,0.0,0.0,5,3,3,3,5,5,5,5,2,4,5,2,5,5,Satisfied
Female,Loyal,30,Business,Eco,4099,0.0,0.0,3,2,2,2,3,2,3,3,1,2,4,1,3,3,Dissatisfied
Male,Loyal,53,Business,Eco,1906,13.0,12.0,2,2,2,2,2,2,2,2,2,1,3,1,3,2,Dissatisfied
Female,Loyal,32,Business,Eco Plus,4067,0.0,0.0,4,5,5,5,4,4,4,1,5,4,1,4,2,4,Satisfied
Male,Disloyal,27,Business,Business,1427,58.0,60.0,1,2,2,3,1,2,1,1,5,2,4,5,5,1,Dissatisfied
Male,Loyal,44,Business,Business,3806,0.0,0.0,3,5,5,5,2,3,3,3,3,3,3,4,3,4,Dissatisfied
Male,Loyal,35,Personal,Eco,1939,0.0,0.0,5,5,5,3,2,5,2,2,4,3,3,5,4,2,Satisfied
Female,Loyal,22,Personal,Eco,2042,0.0,1.0,4,5,4,3,2,4,2,2,5,4,4,4,5,2,Dissatisfied
Female,Loyal,55,Business,Business,1604,0.0,0.0,1,1,1,1,3,4,4,5,5,5,5,4,5,4,Satisfied
Female,Disloyal,47,Business,Business,1944,0.0,0.0,4,4,4,3,1,4,1,1,4,5,4,5,5,1,Satisfied
Female,Disloyal,39,Business,Business,1683,90.0,89.0,2,2,2,3,2,2,2,2,2,5,3,2,3,2,Dissatisfied
Female,Loyal,17,Business,Business,1557,0.0,0.0,4,4,1,4,4,4,4,4,3,3,3,1,1,4,Satisfied
Female,Loyal,55,Business,Business,1802,1.0,0.0,3,3,3,3,2,4,5,4,4,4,4,3,4,4,Satisfied
Male,Loyal,59,Business,Business,984,6.0,0.0,1,1,5,1,3,5,5,4,4,4,4,3,4,5,Satisfied
Female,Loyal,57,Business,Business,474,0.0,0.0,2,2,2,2,5,5,3,5,5,5,5,2,5,5,Satisfied
Male,Loyal,22,Business,Business,3988,0.0,0.0,3,3,5,3,4,4,4,4,1,4,5,5,4,4,Satisfied
Male,Loyal,13,Personal,Eco,1908,0.0,0.0,1,4,1,3,5,1,5,5,3,3,4,5,5,5,Dissatisfied
Female,Loyal,60,Business,Business,3665,0.0,0.0,4,4,4,4,2,5,5,5,5,4,5,3,5,3,Satisfied
Male,Loyal,49,Personal,Eco,1520,0.0,0.0,5,2,5,3,4,5,5,4,2,3,2,4,3,4,Satisfied
Male,Loyal,43,Personal,Eco,1995,0.0,0.0,3,4,3,4,1,3,1,1,5,3,4,4,4,1,Dissatisfied
Female,Disloyal,22,Business,Eco,2603,17.0,76.0,3,3,3,1,4,3,4,4,4,3,1,1,1,4,Dissatisfied
Female,Loyal,51,Business,Business,3840,0.0,5.0,5,5,5,5,3,5,4,5,5,5,5,2,5,4,Satisfied
Male,Loyal,49,Business,Business,2525,0.0,0.0,4,4,5,4,4,4,4,5,3,4,5,4,4,4,Satisfied
Male,Loyal,46,Business,Business,3973,0.0,0.0,4,4,4,4,4,4,5,2,2,2,2,3,2,4,Satisfied
Female,Loyal,41,Business,Eco,1449,0.0,0.0,4,5,5,5,3,4,3,3,3,1,3,4,3,3,Dissatisfied
Male,Loyal,31,Business,Eco Plus,1632,0.0,0.0,5,5,5,5,5,5,5,5,3,4,1,2,1,5,Satisfied
Male,Loyal,46,Business,Business,3425,0.0,0.0,3,5,5,5,3,2,2,3,3,3,3,2,3,3,Dissatisfied
Female,Loyal,55,Business,Business,2646,4.0,0.0,4,4,4,4,2,3,5,5,5,5,5,4,5,3,Satisfied
Male,Loyal,43,Business,Business,1677,0.0,0.0,1,1,1,1,2,5,5,5,5,5,5,5,5,5,Satisfied
Male,Loyal,34,Personal,Eco,2246,79.0,83.0,4,4,4,2,5,4,5,5,2,2,2,4,2,5,Dissatisfied
Male,Loyal,41,Business,Business,254,0.0,0.0,5,5,5,5,5,5,5,4,4,4,4,3,4,5,Satisfied
Male,Loyal,37,Personal,Eco,1941,25.0,25.0,1,4,1,4,5,1,2,5,4,5,4,3,5,5,Dissatisfied
Male,Loyal,46,Business,Business,3293,46.0,60.0,4,4,3,4,3,5,5,4,4,4,4,4,4,5,Satisfied
Male,Loyal,50,Personal,Eco,956,3.0,8.0,3,3,3,4,3,3,3,3,1,2,3,3,3,3,Dissatisfied
Female,Loyal,35,Business,Business,943,25.0,16.0,5,5,5,5,5,5,4,5,5,5,5,4,5,4,Satisfied
Male,Loyal,35,Business,Eco,3635,0.0,0.0,5,5,5,5,5,5,5,5,4,2,4,1,1,5,Satisfied
Female,Disloyal,25,Business,Eco,2034,0.0,0.0,5,2,5,3,1,5,1,1,2,4,5,2,1,1,Satisfied
Female,Disloyal,26,Business,Eco,2391,0.0,0.0,2,2,2,3,1,2,1,1,2,4,3,4,3,1,Dissatisfied
Female,Disloyal,26,Business,Eco,1813,0.0,0.0,3,4,3,5,2,3,2,2,4,1,2,5,5,2,Dissatisfied
Female,Loyal,46,Business,Business,1987,0.0,0.0,4,4,4,4,4,5,4,4,4,4,4,3,4,4,Satisfied
Female,Loyal,13,Business,Business,3986,0.0,0.0,3,1,3,3,3,3,3,3,4,3,4,3,3,3,Dissatisfied
Male,Loyal,38,Business,Business,2016,12.0,0.0,4,4,4,4,2,2,5,4,4,4,4,2,4,5,Satisfied
Male,Loyal,25,Business,Eco,1962,0.0,24.0,2,3,3,3,2,2,3,2,3,4,4,2,4,2,Dissatisfied
Female,Disloyal,46,Business,Eco,1952,41.0,64.0,2,4,2,4,2,2,2,2,3,3,3,2,4,2,Dissatisfied
Male,Loyal,29,Personal,Eco,1333,0.0,0.0,4,1,4,3,5,4,5,5,2,1,3,1,3,5,Dissatisfied
Male,Loyal,24,Business,Eco,1897,0.0,0.0,4,3,3,3,4,4,2,4,2,2,1,4,1,4,Dissatisfied
Male,Loyal,43,Business,Eco,2012,29.0,28.0,3,3,3,3,3,3,3,3,1,1,2,3,2,3,Dissatisfied
Male,Loyal,49,Personal,Eco Plus,1388,0.0,0.0,4,5,4,1,4,4,4,4,4,4,4,5,5,4,Satisfied
Male,Loyal,58,Business,Business,1220,0.0,0.0,4,4,4,4,3,3,4,4,4,4,4,2,4,2,Dissatisfied
Female,Loyal,54,Business,Business,3624,0.0,7.0,1,1,1,1,5,4,4,2,2,2,2,3,2,4,Satisfied
Female,Loyal,38,Business,Business,1599,0.0,0.0,2,1,1,1,3,3,4,2,2,2,2,4,2,3,Dissatisfied
Female,Disloyal,32,Business,Business,2353,0.0,0.0,3,3,3,4,2,3,2,2,4,4,5,5,4,2,Dissatisfied
Female,Loyal,23,Personal,Eco,2330,30.0,26.0,3,3,3,3,3,4,3,3,3,1,1,5,3,3,Satisfied
Male,Loyal,50,Business,Business,1312,22.0,51.0,1,1,1,1,5,5,5,4,4,4,4,4,4,3,Satisfied
Female,Loyal,56,Personal,Eco,309,0.0,0.0,1,1,1,1,5,4,4,4,4,4,4,5,4,3,Satisfied
Female,Loyal,42,Business,Business,2911,6.0,0.0,2,2,2,2,5,4,4,4,4,4,4,4,4,3,Satisfied
Female,Loyal,28,Business,Business,1605,0.0,0.0,5,5,5,5,4,4,5,4,4,5,3,5,2,4,Satisfied
Female,Loyal,42,Personal,Eco Plus,805,74.0,74.0,5,4,4,4,5,5,5,5,2,3,5,3,3,5,Satisfied
Female,Disloyal,21,Business,Eco,1893,0.0,0.0,4,5,4,5,2,4,2,2,4,5,5,4,5,2,Satisfied
Male,Loyal,52,Business,Business,391,14.0,15.0,3,3,3,3,4,4,5,4,4,4,4,4,4,5,Satisfied
Male,Disloyal,39,Business,Business,1959,0.0,0.0,4,3,3,3,4,3,4,4,4,5,5,5,5,4,Dissatisfied
Female,Loyal,59,Business,Business,2930,0.0,0.0,4,4,4,4,1,1,5,5,5,5,5,5,5,3,Satisfied
Male,Loyal,12,Personal,Eco,1446,0.0,1.0,4,3,4,3,3,4,3,3,2,5,2,2,3,3,Satisfied
Male,Loyal,35,Personal,Eco,1622,0.0,10.0,3,3,3,3,3,3,3,3,4,2,5,4,2,3,Dissatisfied
Female,Disloyal,26,Business,Business,2229,0.0,0.0,4,3,3,3,4,3,4,4,3,4,4,5,5,4,Satisfied
Male,Loyal,51,Business,Business,2687,0.0,4.0,2,2,2,2,5,4,4,4,4,4,4,3,4,3,Satisfied
Female,Loyal,58,Business,Business,3903,23.0,16.0,1,1,1,1,2,4,4,4,4,4,4,5,4,3,Satisfied
Female,Loyal,53,Business,Business,599,8.0,0.0,1,1,1,1,2,5,4,4,4,4,4,4,4,3,Satisfied
Male,Loyal,59,Business,Business,3820,2.0,0.0,2,2,2,2,3,4,4,4,4,4,4,3,4,3,Satisfied
Female,Loyal,56,Personal,Eco,2303,129.0,131.0,3,4,3,4,1,4,5,3,3,3,3,1,3,2,Dissatisfied
Male,Loyal,28,Business,Business,2371,8.0,21.0,2,2,2,2,2,2,2,2,4,5,4,3,3,2,Dissatisfied
Male,Disloyal,29,Business,Business,3501,0.0,0.0,2,2,2,1,4,2,4,4,3,5,3,3,4,4,Dissatisfied
Female,Loyal,68,Business,Eco,2482,0.0,0.0,1,4,2,4,5,4,4,1,1,1,1,1,1,2,Dissatisfied
Male,Loyal,33,Business,Business,2865,2.0,7.0,3,3,3,3,4,4,3,4,4,4,2,3,2,4,Satisfied
Male,Loyal,12,Personal,Eco,1616,23.0,42.0,3,4,4,2,1,4,1,1,3,5,4,4,4,1,Dissatisfied
Male,Disloyal,42,Business,Business,2054,1.0,0.0,3,3,3,3,2,3,2,2,3,5,4,3,3,2,Dissatisfied
Female,Disloyal,26,Business,Eco,1107,0.0,0.0,2,3,2,4,5,2,5,5,1,3,3,1,4,5,Dissatisfied
Female,Loyal,52,Business,Eco,1084,0.0,0.0,2,5,5,5,3,4,3,2,2,2,2,1,2,2,Dissatisfied
Female,Loyal,66,Business,Eco,2168,1.0,0.0,4,4,4,4,4,2,3,4,4,4,4,1,4,3,Dissatisfied
Male,Loyal,52,Business,Business,3675,1.0,0.0,2,2,2,2,2,4,4,4,4,4,4,4,4,5,Satisfied
Male,Loyal,69,Personal,Eco,2139,7.0,5.0,3,4,3,1,3,3,3,3,4,2,5,2,2,3,Dissatisfied
Female,Loyal,10,Personal,Eco,896,0.0,0.0,1,1,1,1,2,5,4,4,4,4,4,4,4,3,Satisfied
Female,Loyal,32,Personal,Business,2061,0.0,0.0,5,3,3,3,5,5,5,5,2,2,3,1,2,5,Satisfied
Female,Disloyal,37,Business,Eco,2250,0.0,0.0,4,4,4,3,2,4,2,2,4,2,2,3,3,2,Satisfied
Female,Loyal,42,Personal,Eco,2337,0.0,34.0,4,4,4,4,2,2,3,4,4,4,4,1,4,1,Satisfied
Female,Disloyal,32,Business,Business,1924,33.0,23.0,4,4,4,4,5,4,5,5,5,2,4,4,4,5,Dissatisfied
Male,Disloyal,25,Business,Business,1412,44.0,43.0,1,2,1,3,4,1,2,4,4,5,3,4,4,4,Dissatisfied
Male,Loyal,53,Business,Business,3557,0.0,15.0,1,1,1,1,2,4,4,3,3,3,3,5,3,4,Satisfied
Male,Loyal,17,Business,Business,4906,0.0,0.0,5,5,5,5,4,4,4,4,3,2,5,3,5,4,Satisfied
Female,Loyal,37,Business,Business,3102,0.0,1.0,4,4,4,4,3,3,5,4,4,5,3,5,4,2,Satisfied
Female,Loyal,40,Business,Eco,2162,0.0,0.0,3,4,4,4,3,3,3,3,4,4,2,3,2,3,Dissatisfied
Female,Loyal,50,Business,Business,1970,1.0,20.0,5,5,3,5,4,4,4,4,4,4,4,3,4,5,Satisfied
Female,Loyal,22,Personal,Eco,2222,26.0,8.0,2,2,5,2,4,5,5,2,2,2,2,4,2,4,Satisfied
Female,Loyal,46,Business,Eco,1299,14.0,0.0,3,5,5,5,2,1,1,2,2,3,2,1,2,1,Dissatisfied
Male,Loyal,39,Personal,Eco,1456,95.0,92.0,2,5,2,2,2,2,2,2,5,4,4,5,5,2,Dissatisfied
Female,Loyal,51,Personal,Eco,345,0.0,0.0,4,4,3,4,2,4,4,4,4,4,4,3,4,3,Satisfied
Female,Loyal,26,Personal,Eco,1182,47.0,36.0,1,1,1,1,4,5,4,5,5,5,5,5,5,3,Satisfied
Female,Loyal,62,Personal,Eco,654,0.0,0.0,5,5,5,5,1,2,1,4,4,4,4,3,4,3,Satisfied
Male,Loyal,58,Personal,Eco Plus,1253,0.0,10.0,2,4,2,3,5,2,5,5,4,5,5,4,5,5,Dissatisfied
Male,Loyal,26,Business,Business,2260,0.0,0.0,1,1,1,1,4,4,4,4,3,3,4,5,4,4,Satisfied
Female,Loyal,35,Business,Business,2851,0.0,0.0,2,3,3,3,2,3,3,2,2,2,2,3,2,1,Dissatisfied
Female,Loyal,49,Business,Business,3447,0.0,0.0,3,3,5,3,5,5,5,4,4,4,4,4,4,5,Satisfied
Female,Loyal,44,Business,Eco,1787,4.0,0.0,4,4,4,4,2,2,4,4,4,4,4,1,4,3,Dissatisfied
Female,Loyal,59,Business,Business,2047,6.0,16.0,4,4,5,4,2,5,5,5,5,5,5,4,5,4,Satisfied
Female,Loyal,57,Business,Eco,891,0.0,0.0,3,3,3,3,2,1,1,3,3,3,3,3,3,4,Dissatisfied
